,0,1,2,3,4,5,6
0,0.30223774118879954,0.025201718219101058,-0.025169804233604695,-0.0025570275137798667,-0.003015028091579431,0.013073755328862445,-0.001101480455328669
1,0.6004212547095766,-0.010138631390231703,-0.060317953570949434,-0.013058193464619079,0.0001192300907842149,-0.013655600699978157,-0.012301152857608617
2,0.2556110025238734,0.05832137221893086,-0.011913340942679457,-0.0019917738860442654,0.0008940716850692754,0.010667858103350927,0.01771775715766721
3,0.6362239297193097,-0.08528200872360148,-0.01566254295673543,-0.013753524803857494,0.0017984901820885524,-0.015042106612909431,-0.009224698697190304
4,0.515572730647226,-0.02439143500171133,-0.005931592479332629,-0.010634063090707468,0.0024687476590960523,-0.008962094364324092,-0.0003325619532025063
5,0.4058190203326311,-0.0347613253694694,-0.00315717328948901,-0.0032203857069607045,0.0027079897294554275,-0.003033575805155824,0.00010709099240993538
6,0.2634488124694633,0.009116756715777424,0.02551755285677088,-0.010492334947124564,0.0034396982029064153,0.01531025284566392,-0.0006772127905107508
7,0.5302526286529226,-0.008614734798141704,-0.006543663799701067,-0.004023580436155201,0.0019668899987748886,-0.0042477081619381254,0.00584551507970643
8,0.6769881968191541,-0.005684707762565281,0.008035040212343237,0.001902271083141218,-0.0001300415716107414,-0.019140711398353386,-0.0044592741471049194
9,0.1923816783036924,-0.011200153537529706,-0.030771731075668832,0.010645876461967768,0.0017494243369453755,0.027846022414587772,0.038980704532304254
10,0.1371498088250895,-0.06211713357192698,-0.04001692838873796,0.013087861086096657,0.0026741748334572907,0.02962962141417112,0.03200682892378207
11,0.6557008205926113,-0.038883737071999575,0.023595950259727886,-0.027239077407472254,0.0006195320288693573,-0.007367845640816073,-0.03515206237681806
12,0.5989132439797452,0.017653868383470106,-0.02825307486802012,-0.02878159807889786,0.002122781512900381,-0.014444865294509746,-0.02791523739408813
13,0.4237150791825713,-0.06646560317136206,-0.015133277843239505,0.009363665367177863,0.00030063129775506625,0.018457813617477625,0.021108599704896154
14,0.5433954183865628,0.04821594196057748,0.015558484865406548,-0.019885477181991743,-0.00023149073076508125,-0.0168992785288953,-0.04116388473273312
15,0.636102914649387,0.006988357701341571,-0.04325702354232595,-0.011720698165627727,-0.00025236122295476185,-0.0031080221729434918,0.006677987880583231
16,0.43345699605713683,0.06333144041079358,-0.02944258574545558,-0.0010066617291427373,0.0016135961867464327,-0.002394608606545219,-0.011824226292071981
17,0.5478105186980456,-0.04252919600276826,-0.008337147033508577,-0.008210450962908684,0.0009701089757285924,0.001193864875813841,0.011215652774648234
18,0.4301299015125831,-0.010888177698977198,-0.022694385673269642,-0.005370179980069669,0.0021920306116163836,-0.0038676752655266503,0.012050252079261409
19,0.6114871096135178,-0.009892598787313397,-0.05154893922820565,-0.007856715619455239,0.0007425857046753567,-0.007889766046563435,0.003720984642094882
20,0.6237508954147003,-0.030722423328192524,0.00503276008546051,-0.005377510510810113,0.0016545544038726427,-0.012440473191796078,-0.0013080917028519639
21,0.5668918210094936,-0.004802949373087326,-0.007424900172538495,0.007272195981692626,0.0013923265981126598,-0.007076055413082292,0.0033028094129278858
22,0.47406081616120155,-0.014279791990429447,0.014582815463748853,0.0008363613452817941,0.0018638742467452628,-0.0076266986513898035,0.007212354833328097
23,0.6197611713695095,-0.0240110976421979,-0.006823673476869017,-0.007120375833846212,0.00212364371005868,-0.009792741263013379,-0.00016788818318276528
24,0.432935073089167,-0.010172449774521832,-0.014502097569403304,-0.009662219406453714,0.002969435608523284,0.004788739978365859,0.001469429927848819
25,0.4856383425670964,-0.034348553630409444,-0.010172461636975468,-0.016585018869791093,0.001792462739388448,-0.019024370255569453,-0.013859591719716954
26,0.39514061459082245,0.016563988418713614,-0.005295390071549811,-0.0039011788409829243,0.0008836005135305254,0.0032339124022643974,-0.005132767940732973
27,0.5757551269824286,-0.014189444861994473,-0.012232464757731617,-0.010583874544195914,0.001563689940740116,0.0013704992985938112,0.010489054534751185
28,0.25425191170856987,0.007099477163576194,-0.02357049293782517,0.0037712730110021735,-0.0022259802202584797,0.005550942240641176,0.0014128508453978372
29,0.3453379808345733,0.057784981322861015,0.014581271557374185,-0.00775047596762272,0.0013047239733571733,0.008034533970351143,-0.01494312242975696
30,0.5307870851412996,-0.07176647053165247,0.0059429163698140955,0.0026578077416814254,6.595954922684888e-05,-0.014547097355007334,0.00790039164843336
31,0.49879796049196135,-0.01756903412021687,-0.027373012247971926,0.0032117184619912995,0.001981654855895361,-0.01891599853563985,-0.002984812149321367
32,0.43218353216020505,-0.001940322694273279,-0.01181794406461142,-0.012351668126110401,0.0003954061450325472,0.0022638078002729556,-0.0017324566102796507
33,0.6106563206034866,-0.045377846263893254,-0.02457544636996879,-0.015075853563934719,0.0017126834812392563,-0.013734829787419717,0.005393654286298242
34,0.3885789480511353,-0.007672882456891087,0.012440481353398036,0.017001968498501486,0.0002722299501869531,-0.0042518737873812815,-0.007094385469414229
35,0.5343065627112673,-0.007461410399853853,-0.006405762089293872,-0.004982201152623576,0.002298565602364493,-0.012942592086164252,0.0062161622144896725
36,0.5717716993866883,-0.015725120601025683,-0.0032767424542372793,0.0068436008973621855,0.001796993956619591,-0.009626758437778741,0.011002815589524043
37,0.6509286625072195,-0.01759049131306911,-0.010628519296042385,0.00840995171861037,0.0002433163584570179,-0.01796671428237345,0.0007707664223965735
38,0.4477434962109534,0.015031337252671428,-0.037780822620808556,-0.023051216043052443,0.0008164968138589662,-0.0013730324401134736,-0.008186603149716141
39,0.46969011736288047,-0.021969103643616844,-0.04998764482346101,-0.013986819708865221,0.0006269941039606028,-0.008431570104039469,-0.007771794691370816
40,0.46802077245773593,0.020648897353099036,-0.0036697486723345435,0.017518599570483986,0.0016591923497399491,0.003397649828590969,0.0007259681988306963
41,0.4067341374556587,0.007337498611859239,0.01022528567201442,-0.010106025214406728,-0.00043320431798622716,-0.0007025473316067089,-0.005233950562248502
42,0.6859683327880355,-0.22177961820255623,-0.014085738021491066,-0.04561361538885547,0.0037749732471943354,0.007776742275451061,-0.015485912663268353
43,0.4680774134039683,-0.042636640925773045,0.0003130513425757701,-0.03152602182081066,0.002493446447169194,0.010305535966755017,-0.042647686550083344
44,0.19997771444705392,0.009412765541807616,-0.01914823687392289,-0.011028203565915868,0.00048226315035642016,0.02269307900380956,-0.004153574932508839
45,0.28949361350900144,0.0003574288089473396,-0.018864950161538552,-0.011300066651257712,0.0039643694453483005,0.023752594784492733,-0.0021145693499528564
46,0.1770835833489559,0.09134736248907911,0.0030334089293985005,0.00796692289441247,-0.0008703186319788808,0.02040374888539835,0.016030596033412406
47,0.6071758369527904,-0.08572289179538041,0.014387544614710882,0.004026061866098289,0.001206216373276739,-0.010452679248251811,-0.04591759536150235
48,0.2976912016369471,0.06436568158370631,-0.011579394449250895,0.016163645626753338,-0.0002807344905915027,0.017577209477561362,0.05722758747206395
49,0.3032799803930454,0.05270571307853983,-0.01927887639802837,0.0008341631323988967,0.0020110144098535593,0.005708292951264072,0.035646720390488044
50,0.5456919769460336,-0.02342071799593809,-0.004122973224840473,-0.026528185702409238,0.002417482825553225,-0.00769071644355808,-0.06666876250431539
51,0.5742561927144699,-0.009015100006273348,0.007203253049302283,-0.026744888135793298,0.0026218629856040697,-0.017626619555308563,-0.058562697698464956
52,0.4491784681225985,0.02366755002598329,-0.0010474720914993019,0.02392115517738958,0.0003118371307152222,-0.0031861969366483132,0.028312241788293252
53,0.46876609205953723,-0.02707758457841733,0.05522417247147052,-0.01147435744313581,0.001573393682974187,-0.0014798323689217754,-0.06862059960750369
54,0.3050693813730864,0.04339620425678536,-0.004605648923471098,-0.002447836028022546,-0.0019173788031849603,0.01915788186338014,0.029098264661203025
55,0.41075491579746964,-0.01741395182812621,-0.032495464598854516,-0.0031234935505687505,-0.0021664893419867347,0.0004974396411744735,0.01745865400395043
56,0.23605650846257836,0.054178549280222005,-0.009905278583213873,0.009903414919969308,-0.0018690362046472064,0.024667899331418684,-0.01335521912609606
57,0.5764883962112063,-0.09422596056166221,-0.00039518165782667126,0.0006585864809051881,0.00220099836133901,-0.009959794514154482,0.0016206808592077078
58,0.3203117004571303,0.11253715236346062,-0.04123504547673014,0.012105956768678924,0.00044991165470303907,-0.0025360248079120285,0.018453902687165014
59,0.42707372749444816,0.023643631735809648,0.0001944088774043489,0.00758600897111803,0.0005342406887421033,0.0043085961481633284,-0.032048230309853036
60,0.49102861992655306,-0.004975921109492319,0.04233960296883134,-0.005111713937031799,0.0011926116579222398,-0.003928591931503836,-0.04368863046089604
61,0.4502694821879813,-0.022389313469584796,-0.009551332541523258,0.008943748146873187,0.0019603658975248794,-0.016103968359395978,0.0343341779459586
62,0.4697240379275825,0.026150998262440262,-0.004596021848161725,-0.00018164811891850218,0.0007519113043434923,-0.012697079862518149,0.03345748545514281
63,0.5137991431968876,0.023047033205809073,0.03957329748995243,0.0072340968117162036,-0.00038651107505969715,-0.0017278142624811929,-0.026371894816134035
64,0.44802042499346084,0.0009575011051301155,-0.004256408662662341,0.01224505051352998,0.0009828598165214477,-0.011178625415968348,0.042314981694230126
65,0.2185472942077835,0.032784269537303505,-0.04587096164446338,-0.005572175824629648,0.0024691814245186294,0.025976751607266764,0.013867736863839245
66,0.46781816670748244,-0.01984297862025432,-0.03316158564864937,0.00293915359517896,0.0011954546813863244,0.0015116186579660108,0.005133811645671636
67,0.5587105450653282,-0.06938665439704063,-0.03153005972573563,-0.003198830607656306,0.002567202140442801,-0.008612578523811403,-0.00520818059443133
68,0.2034044439152602,0.008191691465375659,-0.017934640104697353,0.01536769507040334,0.0008307402834781064,-0.009171338956455142,0.020731463070231018
69,0.4844594854137454,0.004294486097613218,-0.03506276450209386,0.0007554964855221284,0.002379838355955839,-0.00838338874469346,-0.005282618516367973
70,0.4259193473183594,0.000870119368826537,-0.03718388504740463,0.018128566368423714,0.002626676506762335,-0.009360909823064619,-0.009179507241789524
71,0.3899328254439687,-0.0585811850404038,0.001818728317487541,0.005318680606463894,0.002321158070012319,-0.004506160437309191,-0.0001960763667079895
72,0.3123848527147934,-0.01748034065346067,0.0020980770944552096,-0.0035789123700603895,0.003313213018156817,-0.006874195579513126,0.007813067611866498
73,0.4399147791640979,-0.008424431778347343,-0.04242794324753149,-0.0031669268819785024,0.0021792432741768184,0.004742472775941149,-0.0027106351666084947
74,0.36906664089622765,-0.05069201160397128,0.021274450965433286,0.0009054982427267153,0.0010229382246048357,-0.014283507199850939,0.012410321577128455
75,0.18234133732530697,0.00762149658589825,0.004199765118286363,-0.005750738175811016,0.0028850614035252856,0.02262914279486759,0.006304125673203528
76,0.5072015413852301,-0.021454668486911566,-0.00967265853845305,0.006243888752772292,0.002440478843374644,-0.018847966020738734,-0.0011308821681206786
